carat,cut,color,clarity,depth,table,price,x,y,z,v
104,4,5,1,611,56,4368,666,660,405,178021800
90,2,2,3,625,58,4369,610,615,383,143682450
101,2,5,2,626,58,4369,634,644,400,163318400
70,4,6,5,620,53,4369,569,572,354,115215672
90,4,5,3,625,53,4369,617,622,387,148520538
91,2,5,4,621,59,4370,617,620,384,146895360
90,1,4,3,624,58,4370,608,610,380,140934400
90,1,4,3,631,57,4370,613,616,388,146511904
102,3,2,1,629,59,4370,640,638,401,163736320
102,2,2,1,631,60,4370,641,634,401,162963994
104,3,3,1,628,59,4370,645,641,404,167031780
102,4,2,1,627,57,4370,644,642,403,166619544
102,3,2,1,625,59,4370,642,637,400,163581600
112,4,0,1,619,56,4371,667,671,413,184841041
101,3,3,1,610,56,4371,642,636,390,159241680
109,2,0,3,623,59,4372,656,663,411,178755408
106,2,5,1,628,57,4372,649,657,409,174394737
106,3,1,2,619,59,4372,650,652,403,170791400
100,2,4,1,613,61,4372,636,639,391,158903964
100,2,4,1,616,61,4372,633,636,391,157411908
106,3,4,1,624,58,4372,650,654,407,173015700
100,4,4,1,612,57,4372,639,648,394,163144368
100,4,4,1,613,56,4372,643,646,395,164074310
100,3,1,3,616,59,4372,639,647,396,163719468
100,1,4,2,640,57,4372,629,633,404,160855428
100,2,4,1,611,61,4372,635,638,389,157595570
73,4,6,5,613,56,4372,579,582,356,119964168
84,4,2,4,614,56,4372,604,615,374,138926040
93,3,4,2,623,58,4373,618,622,386,148376856
112,3,1,2,611,59,4373,666,669,408,181786032
112,2,5,1,625,58,4373,658,663,413,180172902
102,2,4,1,600,57,4373,653,657,393,168605253
85,4,2,4,618,55,4373,609,611,377,140281323
85,4,6,2,619,56,4373,603,609,375,137710125
132,3,2,1,592,61,4373,721,714,425,218787450
103,2,2,1,622,56,4374,646,649,403,168959362
107,4,4,1,619,55,4374,653,658,405,174017970
93,4,3,2,622,55,4374,624,627,389,152195472
105,3,1,1,602,61,4374,664,661,399,175122696
107,4,3,1,617,57,4374,659,656,405,175083120
107,3,5,3,606,60,4374,666,663,403,177947874
104,4,2,1,607,57,4375,651,661,398,171263778
104,4,2,1,614,57,4375,648,654,400,169516800
104,2,2,1,626,58,4375,642,649,404,168329832
101,2,1,2,600,62,4375,641,653,388,162406324
124,3,1,1,628,58,4375,688,679,428,199941056
102,4,5,1,605,57,4375,656,652,395,168946240
93,1,2,2,638,58,4375,614,609,390,145831140
111,4,1,1,619,57,4377,662,666,411,181206612
76,4,6,4,617,56,4377,584,587,361,123753688
121,4,4,0,620,56,4377,684,680,423,196745760
83,4,6,3,620,54,4378,603,604,374,136215288
101,4,1,3,641,58,4378,627,621,400,155746800
92,3,3,2,613,58,4379,619,625,381,147399375
100,2,5,1,620,57,4379,640,634,395,160275200
90,2,4,2,614,58,4379,618,623,381,146690334
71,4,6,4,617,56,4380,571,574,353,115697162
102,3,2,2,619,58,4381,647,642,399,165734226
90,2,5,3,630,57,4381,609,613,385,143727045
90,1,6,2,635,57,4381,611,615,389,146172585
90,2,6,2,610,63,4381,610,613,373,139475890
90,1,6,2,633,57,4381,607,612,386,143392824
90,3,6,2,627,58,4381,609,615,384,143821440
90,2,6,2,594,62,4381,619,624,369,142528464
90,2,6,2,615,58,4381,615,621,380,145127700
90,2,6,2,626,58,4381,611,615,384,144293760
90,1,6,2,632,55,4381,610,614,387,144946980
90,2,6,2,627,56,4381,612,616,385,145141920
90,2,6,2,612,60,4381,614,619,377,143284882
90,1,5,6,643,59,4381,604,609,390,143456040
102,3,6,1,600,62,4381,659,650,393,168341550
102,3,6,1,609,61,4381,639,631,387,156041883
102,3,6,1,615,58,4381,651,633,395,162772785
102,3,6,1,621,57,4381,641,637,397,162101849
90,2,3,2,632,54,4382,610,617,388,146031560
90,1,2,6,640,55,4382,605,602,386,140585060
103,4,5,1,625,54,4382,646,650,405,170059500
90,1,6,1,622,63,4382,614,623,385,147270970
76,4,3,6,618,54,4382,590,587,364,126064120
100,2,4,1,622,55,4383,639,644,399,164194884
109,4,5,1,600,59,4383,672,677,405,184252320
101,4,2,1,610,56,4383,648,654,397,168245424
74,4,4,7,619,55,4383,579,584,360,121728960
101,2,4,1,623,59,4384,631,637,395,158769065
103,3,5,2,607,60,4384,661,653,399,172221567
103,4,5,1,611,57,4384,655,652,399,170396940
90,3,3,2,608,59,4385,624,619,378,146004768
112,2,0,2,635,59,4385,662,655,418,181248980
90,3,3,2,591,62,4385,633,630,373,148748670
112,4,1,1,617,57,4385,670,659,413,182351890
90,3,3,2,616,57,4385,625,619,383,148173125
90,3,3,2,598,55,4385,634,630,378,150980760
90,3,2,3,618,60,4386,616,621,382,146128752
90,2,2,3,615,60,4386,613,616,378,142735824
91,4,5,2,619,56,4386,617,621,383,146749131
120,3,2,1,628,62,4387,669,665,419,186406815
144,3,1,0,627,55,4387,721,718,451,233472778
80,4,2,4,611,57,4388,597,600,365,130743000
96,3,6,1,591,58,4388,653,644,383,161063756
100,1,5,2,627,60,4389,624,630,393,154496160
100,2,5,2,622,60,4389,634,645,398,162754140
100,1,5,2,634,56,4389,634,637,403,162754774
100,3,5,2,590,60,4389,652,656,386,165096832
100,1,5,2,639,56,4389,628,631,401,158903468
100,1,5,2,612,62,4389,632,636,388,155957376
91,2,6,2,635,56,4389,613,618,391,148124094
110,4,0,2,615,55,4390,665,668,409,181685980
90,4,4,2,622,55,4390,616,621,385,147276360
100,2,3,1,633,55,4390,629,625,397,156070625
112,3,1,2,606,60,4390,677,673,409,186348989
100,3,3,1,622,59,4390,638,635,396,160431480
100,3,3,1,606,61,4390,644,639,389,160079724
112,2,0,2,629,57,4391,660,664,416,182307840
103,4,2,1,617,55,4391,648,652,401,169420896
121,3,0,2,627,57,4391,677,672,423,192441312
121,3,1,1,618,60,4391,686,676,421,195232856
91,4,3,2,610,57,4392,620,626,380,147485600
100,2,3,1,625,55,4392,638,641,400,163583200
100,1,3,1,610,61,4394,637,644,391,160399148
109,3,5,1,612,62,4395,663,658,404,176246616
109,3,5,1,612,62,4395,663,658,404,176246616
115,1,4,1,637,63,4395,655,663,420,182391300
100,2,5,1,637,58,4395,631,635,403,161476055
103,4,0,2,617,56,4395,649,653,401,169942597
90,1,2,4,610,62,4395,616,624,378,145297152
101,3,2,2,623,60,4395,631,625,391,154200625
90,2,4,3,596,59,4397,627,631,375,148363875
102,4,0,3,611,58,4397,645,649,395,165348975
102,4,0,3,607,57,4397,650,654,396,168339600
101,1,2,1,593,62,4397,651,658,388,166202904
102,0,5,1,596,57,4398,665,650,392,169442000
102,2,3,1,605,58,4398,654,658,397,170841804
102,1,3,1,633,59,4398,632,642,403,163514832
102,2,3,1,628,55,4398,640,643,403,165842560
102,2,3,1,629,56,4398,636,643,401,163988148
102,2,3,1,630,57,4398,639,644,404,166252464
102,4,3,1,624,55,4398,644,647,403,167917204
102,2,3,1,596,59,4398,654,659,391,168515526
105,2,3,1,629,57,4398,647,651,408,171848376
102,4,2,1,614,54,4398,655,652,401,171251060
100,3,2,1,618,58,4398,643,639,396,162707292
102,3,4,1,630,58,4398,643,637,403,165065173
102,4,4,1,624,57,4398,643,640,400,164608000
102,4,5,1,607,57,4398,654,651,396,168598584
77,2,4,6,602,58,4399,593,597,358,126739518
101,3,3,2,624,58,4399,637,642,399,163172646
101,1,3,2,641,59,4399,631,635,405,162277425
101,1,3,2,641,62,4399,619,626,399,154610106
101,2,3,2,610,56,4399,647,654,397,167985786
113,3,4,1,628,58,4399,661,656,413,179083408
90,2,2,3,638,58,4400,608,612,389,144745344
90,2,4,3,634,58,4400,607,611,386,143158522
100,1,3,1,635,54,4400,635,641,405,164849175
97,3,2,2,626,58,4400,624,618,389,150010848
31,2,4,3,607,61,583,436,440,266,51029440
31,1,4,3,637,59,583,426,430,273,50008140
31,4,4,3,608,57,583,438,441,267,51573186
31,4,4,3,616,56,583,434,438,269,51134748
31,3,4,3,594,58,583,437,445,262,50949830
31,2,4,3,630,57,583,426,433,271,49988118
31,1,4,3,636,54,583,428,433,274,50778776
31,4,4,3,619,57,583,432,434,268,50246784
31,4,4,3,622,56,583,436,438,272,51943296
35,4,4,2,625,54,583,450,451,282,57231900
35,3,4,2,602,58,583,454,459,275,57306150
35,4,4,2,624,55,583,451,455,283,58073015
35,4,4,2,622,56,583,448,451,280,56573440
35,1,4,2,636,54,583,451,451,287,58376087
35,1,4,2,631,56,583,446,451,283,56924318
35,3,4,2,623,58,583,449,453,281,57154557
35,2,4,2,617,58,583,451,454,279,57126366
26,2,3,5,609,58,584,413,415,252,43191540
32,2,3,2,599,57,584,447,449,268,53788404
32,2,3,2,623,55,584,436,438,272,51943296
34,4,6,2,620,55,584,450,453,280,57078000
37,1,5,3,631,55,584,459,463,291,61842447
37,2,5,3,595,61,584,463,467,277,59893217
37,1,5,3,637,55,584,454,455,290,59905300
37,3,1,4,614,59,584,455,461,281,58941155
34,3,6,2,620,58,584,443,447,276,54653796
30,2,3,3,616,61,585,426,430,264,48359520
107,3,2,1,620,59,4401,654,650,404,171740400
90,4,4,2,607,57,4401,621,625,378,146711250
90,2,2,2,629,54,4401,614,616,387,146372688
106,4,5,1,601,59,4401,665,663,399,175917105
103,4,1,2,633,57,4401,637,646,405,166658310
107,3,2,1,629,59,4401,658,651,412,176483496
90,1,2,4,639,60,4401,614,609,391,146205066
107,4,2,1,620,57,4401,658,655,407,175412930
106,4,5,1,628,57,4402,652,656,411,175789632
104,4,4,2,599,56,4403,664,658,396,173017152
90,4,5,3,619,58,4403,620,624,385,148948800
104,4,5,1,621,56,4404,648,650,403,169743600
92,1,4,3,631,57,4404,611,616,387,145657512
102,2,3,1,631,59,4404,633,639,401,162199287
102,2,3,1,607,62,4404,644,647,392,163333856
97,2,5,2,628,55,4404,625,630,394,155137500
151,3,5,0,609,56,4404,738,726,446,238961448
121,2,1,2,633,60,4404,676,669,426,192655944
121,3,1,2,610,56,4404,691,687,420,199381140
114,2,1,1,620,58,4405,669,673,416,187298592
105,4,0,2,617,55,4405,654,656,404,173325696
105,4,0,2,615,55,4405,653,657,403,172895463
100,1,5,2,616,61,4405,629,635,389,155372435
92,4,2,3,626,56,4405,620,617,387,148042980
106,4,1,3,614,57,4405,657,652,401,171773964
92,4,2,1,619,57,4406,623,625,386,150298750
103,2,5,2,634,62,4406,646,627,405,164042010
90,3,6,2,614,62,4407,619,605,376,140810120
108,2,4,1,626,56,4407,655,661,412,178377460
108,3,4,1,602,59,4407,660,665,399,175121100
77,4,6,4,623,56,4407,583,589,365,125336255
103,4,2,1,621,56,4407,644,648,401,167342112
70,1,6,6,610,61,4407,569,572,348,113262864
90,1,5,4,624,55,4409,609,616,382,143305008
125,3,0,1,623,59,4410,686,682,426,199304952
105,4,5,1,612,57,4410,662,655,403,174744830
105,4,5,1,612,57,4410,659,654,401,172825386
101,3,4,2,619,58,4412,638,634,394,159369848
101,2,1,2,635,59,4412,636,631,401,160927716
101,3,5,3,623,58,4412,645,636,399,163677780
81,4,4,4,623,55,4412,597,600,373,133608600
101,2,5,4,635,56,4412,632,627,400,158505600
101,3,3,1,591,60,4412,657,655,388,166969980
101,3,5,1,603,60,4412,649,645,390,163255950
106,2,0,3,626,59,4413,649,657,409,174394737
107,3,5,1,612,60,4413,653,657,401,172037421
107,2,5,1,628,57,4413,650,658,411,175784700
100,2,2,2,626,57,4413,631,637,397,159572959
101,4,1,2,625,56,4413,640,644,401,165276160
108,4,5,2,622,57,4413,660,656,409,177080640
103,2,2,1,635,56,4413,637,633,403,162498063
103,3,2,1,599,60,4413,656,650,391,166722400
102,1,3,1,642,59,4414,626,620,400,155248000
108,3,4,1,623,58,4414,655,652,407,173813420
110,2,5,2,625,56,4414,656,663,412,179190336
103,2,4,1,618,59,4414,643,648,399,166248936
103,2,4,1,620,58,4414,643,651,401,167855793
104,4,2,1,631,55,4414,645,652,409,172000860
103,1,4,1,590,59,4414,655,660,388,167732400
108,2,3,1,598,59,4415,665,673,400,179018000
101,2,4,1,600,59,4416,648,661,393,168332904
101,2,4,1,624,58,4416,637,641,399,162918483
101,1,4,1,632,59,4416,635,638,401,162457130
101,3,4,1,622,59,4416,641,645,400,165378000
101,3,4,1,626,60,4416,635,637,398,160989010
101,4,4,1,625,55,4416,639,640,400,163584000
101,3,4,1,613,60,4416,640,643,393,161727360
101,3,4,1,622,59,4416,638,642,398,163019208
101,3,4,1,616,58,4416,639,640,394,161130240
101,4,4,1,605,57,4416,649,653,394,166976018
101,1,4,1,639,54,4416,633,644,408,166322016
101,2,4,1,627,59,4416,635,640,400,162560000
101,2,4,1,628,60,4416,633,640,400,162048000
100,1,2,2,622,62,4416,634,639,396,160429896
106,4,5,3,624,57,4416,654,648,405,171635760
83,4,4,3,623,56,4417,599,602,374,134863652
95,2,6,1,601,61,4418,635,637,382,154517090
114,2,5,1,614,58,4418,670,675,413,186779250
101,2,1,2,621,59,4418,636,642,397,162099864
101,3,4,2,622,59,4418,644,635,398,162758120
90,2,3,3,628,57,4419,613,616,386,145756688
100,2,6,1,637,55,4419,632,637,404,162643936
90,2,6,2,595,57,4419,619,634,373,146382358
90,4,3,3,621,57,4419,615,618,383,145566810
107,4,2,1,624,57,4419,656,658,409,176544032
90,1,6,2,619,62,4419,615,617,381,144572355
92,3,4,2,621,60,4420,622,621,386,149097132
86,4,2,4,622,57,4420,605,610,378,139500900
107,4,2,1,617,57,4421,655,659,405,174816225
110,2,5,1,629,58,4422,653,656,412,176487616
107,4,0,2,624,56,4422,652,656,408,174506496
112,4,0,3,601,57,4422,682,675,408,187822800
104,4,1,2,614,55,4423,650,659,401,171768350
91,2,4,4,631,59,4423,619,614,389,147845674
117,3,1,1,627,57,4423,677,669,422,191129286
135,4,0,2,610,55,4423,717,709,434,220625202
117,3,0,2,619,58,4423,677,673,418,190449578
90,3,2,3,602,59,4424,628,622,376,146871616
90,3,2,3,600,59,4424,630,623,376,147576240
115,4,2,1,613,55,4425,679,684,418,194134248
101,2,4,1,600,55,4425,656,653,393,168348624
101,4,0,3,623,55,4425,640,644,400,164864000
100,4,4,1,613,57,4425,640,646,394,162895360
93,1,2,4,638,59,4425,621,615,394,150474510
104,4,4,2,621,56,4426,654,647,404,170947752
100,2,3,1,626,58,4426,633,639,398,160985826
104,2,1,2,619,58,4426,645,647,400,166926000
123,3,2,1,628,59,4426,676,672,423,192157056
104,1,4,1,631,60,4427,635,642,403,164291010
105,2,2,1,635,57,4427,639,643,407,167226939
104,2,4,1,600,61,4427,650,657,392,167403600
90,3,6,2,615,60,4427,619,617,380,145130740
100,4,6,1,623,56,4427,639,633,396,160176852
100,3,2,2,602,59,4427,650,639,388,161155800
100,1,2,2,643,58,4427,625,622,401,155888750
90,2,5,4,625,58,4428,609,613,382,142607094
128,4,2,0,616,57,4428,693,696,428,206436384
90,4,5,4,622,58,4428,614,617,383,145094954
111,4,1,1,616,54,4428,666,672,412,184391424
91,3,6,2,602,60,4429,625,630,378,148837500
91,2,6,2,630,59,4429,611,615,386,145045290
105,2,2,2,591,57,4429,663,673,395,176248605
91,2,2,2,602,58,4429,629,631,379,150424721
91,4,3,2,608,57,4429,627,629,382,150654306
91,2,5,3,608,58,4430,621,625,379,147099375
112,3,5,1,594,58,4430,680,674,401,183786320
112,3,1,3,602,61,4430,674,671,405,183162870
90,2,5,5,603,61,4432,622,625,376,146170000
90,1,4,3,633,57,4432,611,615,388,145796820
90,3,5,5,620,58,4432,613,616,381,143868648
101,2,5,2,618,61,4432,640,647,398,164803840
101,2,5,2,621,60,4432,640,644,399,164451840
101,2,5,2,619,57,4432,636,641,395,161032020
101,1,5,2,631,60,4432,637,641,403,164551751
107,4,5,1,592,57,4434,670,664,395,175727600
103,4,1,2,622,58,4434,645,641,400,165378000
91,2,3,2,631,58,4434,617,612,388,146510352
101,4,3,1,628,57,4434,638,635,400,162052000
101,3,3,1,625,60,4434,642,639,400,164095200
101,2,3,1,633,58,4434,639,637,404,164445372
91,2,4,3,634,55,4434,622,618,393,151067628
101,3,3,1,596,61,4434,659,656,392,169463168
101,4,3,1,621,56,4434,643,639,398,163529046
91,3,3,2,625,61,4434,619,610,384,144994560
110,3,5,1,626,57,4435,660,656,412,178379520
90,4,6,2,619,55,4435,622,618,384,147608064
102,3,2,2,622,58,4435,644,648,401,167342112
104,2,5,1,629,57,4435,639,645,404,166510620
101,2,2,1,593,61,4435,656,652,388,165952256
101,2,2,1,621,60,4435,638,635,395,160026350
90,2,2,2,622,58,4435,615,620,384,146419200
100,2,3,1,605,59,4435,644,648,391,163168992
90,3,4,2,614,55,4435,618,616,379,144280752
90,3,3,3,614,57,4435,619,616,379,144514216
110,3,1,2,627,58,4435,658,654,411,176866452
100,2,3,2,631,58,4435,634,620,395,155266600
100,3,3,2,603,62,4435,652,643,391,163921276
105,2,4,1,621,58,4436,647,650,403,169481650
104,3,3,1,601,60,4436,653,651,392,166640376
101,1,3,1,607,62,4436,643,649,392,163584344
112,2,2,1,600,61,4437,671,678,405,184249890
91,2,4,2,604,59,4437,622,626,377,146793244
114,3,4,1,622,59,4437,670,662,413,183182020
114,1,4,1,638,57,4437,665,660,423,185654700
119,3,1,1,616,56,4438,687,683,422,198011262
101,2,1,3,613,56,4438,653,645,398,167631630
90,2,6,2,609,57,4438,622,626,380,147961360
101,3,5,2,621,60,4439,643,639,398,163529046
70,4,4,5,615,56,4439,570,578,353,116299380
90,4,3,2,591,59,4439,631,637,375,150730125
107,3,5,2,629,61,4440,647,641,405,167964435
56,2,6,7,607,56,4440,534,536,325,93022800
121,3,0,1,609,60,4440,682,678,413,190969548
101,1,3,1,639,55,4440,638,633,408,164772432
103,4,3,1,625,56,4441,645,648,404,168855840
103,3,3,1,610,60,4441,646,653,396,167047848
90,2,4,1,610,61,4441,614,618,376,142673952
103,3,1,2,616,59,4441,649,646,399,167282346
103,1,6,2,643,58,4441,631,628,405,160488540
103,1,6,2,643,58,4441,631,628,405,160488540
111,2,1,1,625,58,4442,659,665,413,180991055
107,4,5,1,618,56,4442,658,663,408,177991632
101,3,2,1,624,58,4442,641,638,399,163174242
108,3,2,1,603,58,4442,672,665,403,180092640
120,2,2,1,618,60,4443,678,685,421,195525030
120,2,2,1,615,58,4443,683,685,421,196966955
108,4,0,2,618,56,4443,655,658,405,174550950
102,1,3,2,637,62,4443,631,640,405,163555200
102,1,3,2,631,57,4443,637,643,404,165474764
84,2,6,4,606,57,4443,606,615,370,137895300
90,3,3,2,627,60,4443,613,603,381,140832459
101,4,0,3,622,54,4443,641,647,401,166305527
91,2,6,2,620,60,4444,612,620,382,144946080
80,1,3,4,602,54,4444,604,601,363,131770452
109,3,3,1,594,60,4444,681,670,401,182964270
124,3,5,1,623,58,4444,684,680,425,197676000
101,2,3,1,620,60,4445,636,641,396,161439696
105,3,4,2,618,58,4445,651,644,401,168116844
107,3,4,1,618,58,4446,657,651,404,172793628
107,3,4,1,617,58,4446,658,655,405,174550950
90,2,6,2,634,57,4447,613,610,388,145084840
71,4,3,5,617,56,4447,578,580,357,119680680
93,3,6,2,608,59,4448,627,624,380,148674240
106,4,1,3,623,56,4449,651,656,407,173811792
90,2,3,4,630,55,4449,608,615,385,143959200
103,2,4,1,622,56,4449,651,648,404,170426592
112,4,4,1,604,56,4449,678,672,408,185891328
102,3,2,2,626,59,4449,643,638,401,164503834
101,2,5,2,623,63,4449,630,623,390,153071100
92,3,5,3,624,60,4451,624,616,387,148756608
104,2,0,3,595,59,4451,659,666,394,172924236
107,2,1,2,626,58,4451,649,657,409,174394737
85,3,4,5,612,60,4451,613,610,374,139849820
93,1,2,2,638,58,4452,609,614,390,145831140
90,4,2,2,623,58,4452,617,622,386,148136764
106,3,1,2,619,59,4452,652,650,403,170791400
100,3,1,3,616,59,4452,647,639,396,163719468
106,3,1,2,619,57,4452,661,651,405,174275955
100,4,4,1,612,57,4452,648,639,394,163144368
100,4,4,1,613,56,4452,646,643,395,164074310
106,4,5,1,628,57,4452,657,649,409,174394737
106,3,4,1,624,58,4452,654,650,407,173015700
100,3,4,1,613,61,4452,639,636,391,158903964
100,3,4,1,611,61,4452,638,635,389,157595570
100,3,4,1,616,61,4452,636,633,391,157411908
100,1,4,2,640,57,4452,633,629,404,160855428
106,4,5,1,594,57,4452,667,663,395,174677295
91,4,2,2,620,54,4453,623,626,387,150929226
107,1,3,1,600,62,4453,657,662,396,172233864
71,4,4,6,620,56,4454,572,577,356,117495664
103,4,4,1,618,56,4454,649,646,400,167701600
102,3,5,1,627,59,4455,641,634,400,162557600
90,2,5,4,621,57,4455,617,623,385,147990535
108,4,5,1,593,57,4455,671,674,399,180449346
120,2,1,1,619,59,4455,677,684,421,194951628
120,2,0,2,605,59,4455,679,684,412,191347632
108,4,5,1,604,57,4455,663,668,401,177596484
115,2,5,1,596,59,4455,685,687,409,192473355
115,2,5,1,632,57,4455,666,670,422,188304840
104,4,2,1,617,56,4455,657,652,404,173059056
90,3,2,2,626,57,4455,616,611,384,144528384
130,3,2,1,630,59,4455,697,690,437,210166410
117,2,5,1,631,58,4455,672,664,422,188299776
90,3,2,2,606,57,4455,628,620,378,147178080
102,3,4,2,626,58,4455,642,636,400,163324800
104,3,2,1,626,58,4455,649,642,404,168329832
104,4,2,1,614,57,4455,654,648,400,169516800
104,4,2,1,607,57,4455,661,651,398,171263778
102,4,1,2,613,56,4455,652,647,398,167893912
111,1,5,1,635,60,4456,649,658,415,177222430
111,2,5,1,598,60,4456,666,675,401,180269550
96,1,5,4,639,54,4456,627,622,399,155607606
109,3,2,1,590,58,4456,678,672,398,181335168
101,1,6,1,635,61,4457,633,637,403,162498063
102,4,4,1,610,58,4457,648,651,396,167051808
92,4,1,2,617,56,4457,620,623,383,147937580
110,1,2,1,605,61,4457,669,674,405,182616930
111,4,1,1,619,57,4457,666,662,411,181206612
70,4,4,6,622,57,4458,570,574,356,116476080
101,4,4,1,615,56,4458,642,649,397,165413226
101,4,4,1,621,55,4458,642,647,400,166149600
103,4,1,2,607,60,4458,650,655,396,168597000
107,4,5,3,621,57,4458,653,649,404,171213988
102,3,4,1,611,59,4459,641,645,393,162483885
106,4,2,1,622,55,4459,653,656,407,174345776
102,3,4,1,615,58,4459,642,649,397,165413226
102,3,4,1,625,60,4459,636,643,400,163579200
102,3,1,3,620,58,4459,644,647,400,166667200
91,3,2,4,622,58,4459,622,612,385,146555640
100,4,5,1,615,55,4459,641,648,396,164485728
102,1,6,1,641,58,4459,625,632,403,159185000
158,3,1,0,602,61,4459,755,751,453,256853265
90,1,2,4,636,58,4460,612,609,388,144610704
90,1,2,4,637,56,4460,615,607,389,145215645
30,2,2,4,608,56,585,434,437,265,50259370
30,2,2,4,621,55,585,428,430,267,49138680
38,2,4,1,612,57,585,467,471,287,63127659
40,3,1,1,629,59,585,468,463,293,63488412
28,2,2,6,619,55,586,418,420,260,45645600
28,2,2,6,607,56,586,426,429,260,47516040
28,4,2,5,616,56,586,418,420,258,45294480
28,4,2,5,615,56,586,422,424,260,46521280
28,4,5,6,620,55,586,417,422,260,45753240
39,4,0,3,618,55,586,466,469,289,63162106
31,4,2,4,623,54,586,430,433,269,50085110
23,4,3,4,619,55,586,394,398,245,38418940
23,4,3,4,615,54,586,396,397,244,38359728
37,4,2,2,614,56,586,463,465,285,61359075
37,4,2,2,614,55,586,463,468,286,61971624
37,4,2,2,620,55,586,462,463,287,61391022
37,4,2,2,619,55,586,462,466,287,61788804
32,4,4,2,614,54,586,442,444,272,53379456
32,4,4,2,609,55,586,446,453,272,54954336
28,4,5,7,630,55,586,413,419,262,45338314
28,4,5,7,620,56,586,420,423,261,46369260
